id,name,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,type_1,type_2,classification_info,forms,gen,is_legendary,is_mythical,is_ultra_beast,number_immune,number_not_effective,number_normal,number_super_effective,has_forms,abilities_count,base_stats_calc,base_stats_diff
282,Gardevoir,68,65,65,125,115,80,518,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,503,1.6,106.7,48.4,45,5.0,5120,45,Synchronize; Telepathy; Trace,Psychic,Fairy,Embrace,Mega Gardevoir,3,0,0,0,1,2,12,3,1,3,518,0
283,Surskit,40,30,32,50,52,65,269,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,108,0.5,3.7,1.7,200,5.0,3840,200,Available; Rain Dish; Swift Swim,Bug,Water,Pond Skater,,3,0,0,0,0,5,10,3,0,3,269,0
284,Masquerain,70,60,62,100,82,80,454,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,207,0.8,7.9,3.6,75,5.0,3840,75,Available; Intimidate; Unnerve,Bug,Flying,Eyeball,,3,0,0,0,1,3,9,5,0,3,454,0
285,Shroomish,60,40,60,40,60,35,295,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,9.9,4.5,255,5.0,3840,255,Effect Spore; Poison Heal; Quick Feet,Grass,None,Mushroom,,3,0,0,0,0,4,9,5,0,3,295,0
286,Breloom,60,130,80,60,60,70,460,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,311,1.2,86.4,39.2,90,5.0,3840,90,Effect Spore; Poison Heal; Technician,Grass,Fighting,Mushroom,,3,0,0,0,0,6,6,6,0,3,460,0
287,Slakoth,60,60,60,35,35,30,280,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,207,0.8,52.9,24.0,255,5.0,3840,255,Truant,Normal,None,Slacker,,3,0,0,0,1,0,16,1,0,1,280,0
288,Vigoroth,80,80,80,55,55,90,440,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,407,1.4,102.5,46.5,120,5.0,3840,120,Vital Spirit,Normal,None,Wild Monkey,,3,0,0,0,1,0,16,1,0,1,440,0
289,Slaking,150,160,100,95,65,100,670,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,607,2.0,287.7,130.5,45,5.0,3840,45,Truant,Normal,None,Lazy,,3,0,0,0,1,0,16,1,0,1,670,0
290,Nincada,31,45,90,30,30,40,266,1.0,2.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108,0.5,12.1,5.5,255,5.0,3840,255,Compound Eyes; Run Away,Bug,Ground,Trainee,,3,0,0,0,1,3,10,4,0,2,266,0
291,Ninjask,61,90,45,50,50,160,456,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,207,0.8,26.5,12.0,120,5.0,3840,120,Infiltrator; Speed Boost,Bug,Flying,Ninja,,3,0,0,0,1,3,9,5,0,2,456,0
292,Shedinja,1,90,45,30,30,40,236,0.0,2.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,207,0.8,2.6,1.2,45,5.0,3840,45,Wonder Guard,Bug,Ghost,Shed,,3,0,0,0,2,4,7,5,0,1,236,0
293,Whismur,64,51,23,51,23,28,240,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,200,0.6,35.9,16.3,190,5.0,5120,190,Rattled; Soundproof,Normal,None,Whisper,,3,0,0,0,1,0,16,1,0,2,240,0
294,Loudred,84,71,43,71,43,48,360,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,303,1.0,89.3,40.5,120,5.0,5120,120,Scrappy; Soundproof,Normal,None,Big Voice,,3,0,0,0,1,0,16,1,0,2,360,0
295,Exploud,104,91,63,91,73,68,490,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,411,1.5,185.2,84.0,45,5.0,5120,45,Scrappy; Soundproof,Normal,None,Loud Noise,,3,0,0,0,1,0,16,1,0,2,490,0
296,Makuhita,72,60,30,20,30,25,237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,303,1.0,190.5,86.4,180,75.4,5120,180,Available; Guts; Sheer Force; Thick Fat,Fighting,None,Guts,,3,0,0,0,0,3,12,3,0,4,237,0
297,Hariyama,144,120,60,40,60,50,474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,707,2.3,559.5,253.8,200,75.4,5120,200,Available; Guts; Sheer Force; Thick Fat,Fighting,None,Arm Thrust,,3,0,0,0,0,3,12,3,0,4,474,0
298,Azurill,50,20,40,20,40,20,190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,8,0.2,4.4,2.0,150,24.6,2560,150,Huge Power; Sap Sipper; Thick Fat,Normal,Fairy,Polka Dot,,3,0,0,0,2,2,12,2,0,3,190,0
299,Nosepass,30,45,135,45,90,30,375,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,303,1.0,213.8,97.0,255,5.0,5120,255,Available; Magnet Pull; Sand Force; Sturdy,Rock,None,Compass,,3,0,0,0,0,4,9,5,0,4,375,0
300,Skitty,50,45,45,35,35,50,260,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,200,0.6,24.3,11.0,255,24.6,3840,255,Cute Charm; Normalize; Wonder Skin,Normal,None,Kitten,,3,0,0,0,1,0,16,1,0,3,260,0
301,Delcatty,70,65,65,55,55,90,400,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,307,1.1,71.9,32.6,60,24.6,3840,60,Cute Charm; Normalize; Wonder Skin,Normal,None,Prim,,3,0,0,0,1,0,16,1,0,3,400,0
302,Sableye,50,75,75,65,65,50,380,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,108,0.5,24.3,11.0,45,5.0,6400,45,Available; Keen Eye; Prankster; Stall,Dark,Ghost,Darkness,Mega Sableye,3,0,0,0,3,1,13,1,1,4,380,0
303,Mawile,50,85,85,55,55,50,380,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,200,0.6,25.4,11.5,45,5.0,5120,45,Hyper Cutter; Intimidate; Sheer Force,Steel,Fairy,Deceiver,Mega Mawile,3,0,0,0,2,9,5,2,1,3,380,0
304,Aron,50,70,100,40,40,30,330,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,104,0.4,132.3,60.0,180,5.0,8960,180,Heavy Metal; Rock Head; Sturdy,Steel,Rock,Iron Armor,,3,0,0,0,1,8,6,3,0,3,330,0
305,Lairon,60,90,140,50,50,40,430,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,211,0.9,264.6,120.0,90,5.0,8960,90,Heavy Metal; Rock Head; Sturdy,Steel,Rock,Iron Armor,,3,0,0,0,1,8,6,3,0,3,430,0
306,Aggron,70,110,180,60,60,50,530,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,611,2.1,793.7,360.0,45,5.0,8960,45,Heavy Metal; Rock Head; Sturdy,Steel,Rock,Iron Armor,Mega Aggron,3,0,0,0,1,8,6,3,1,3,530,0
307,Meditite,30,40,55,40,55,60,280,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,200,0.6,24.7,11.2,180,5.0,5120,180,Pure Power; Telepathy,Fighting,Psychic,Meditate,,3,0,0,0,0,2,13,3,0,2,280,0
308,Medicham,60,60,75,60,75,80,410,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,403,1.3,69.4,31.5,90,5.0,5120,90,Pure Power; Telepathy,Fighting,Psychic,Meditate,Mega Medicham,3,0,0,0,0,2,13,3,1,2,410,0
309,Electrike,40,45,40,65,40,65,295,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,33.5,15.2,120,5.0,5120,120,Lightning Rod; Minus; Static,Electric,None,Lightning,,3,0,0,0,0,3,14,1,0,3,295,0
310,Manectric,70,75,60,105,60,105,475,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,411,1.5,88.6,40.2,45,5.0,5120,45,Lightning Rod; Minus; Static,Electric,None,Discharge,Mega Manectric,3,0,0,0,0,3,14,1,1,3,475,0
311,Plusle,60,50,40,85,75,95,405,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,104,0.4,9.3,4.2,200,5.0,5120,200,Lightning Rod; Plus,Electric,None,Cheering,,3,0,0,0,0,3,14,1,0,2,405,0
312,Minun,60,40,50,75,85,95,405,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,104,0.4,9.3,4.2,200,5.0,5120,200,Minus; Volt Absorb,Electric,None,Cheering,,3,0,0,0,0,3,14,1,0,2,405,0
313,Volbeat,65,73,75,47,85,85,430,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,204,0.7,39.0,17.7,150,10.0,3840,150,Illuminate; Prankster; Swarm,Bug,None,Firefly,,3,0,0,0,0,3,12,3,0,3,430,0
314,Illumise,65,47,75,73,85,85,430,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,200,0.6,39.0,17.7,150,0.0,3840,150,Oblivious; Prankster; Tinted Lens,Bug,None,Firefly,,3,0,0,0,0,3,12,3,0,3,430,0
315,Roselia,50,60,45,100,80,65,400,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,100,0.3,4.4,2.0,150,5.0,5120,150,Leaf Guard; Natural Cure; Poison Point,Grass,Poison,Thorn,,3,0,0,0,0,5,9,4,0,3,400,0
316,Gulpin,70,43,53,43,53,40,302,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,104,0.4,22.7,10.3,225,5.0,5120,225,Gluttony; Liquid Ooze; Sticky Hold,Poison,None,Stomach,,3,0,0,0,0,5,11,2,0,3,302,0
317,Swalot,100,73,83,73,83,55,467,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,507,1.7,176.4,80.0,75,5.0,5120,75,Gluttony; Liquid Ooze; Sticky Hold,Poison,None,Poison Bag,,3,0,0,0,0,5,11,2,0,3,467,0
318,Carvanha,45,90,20,65,20,65,305,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,207,0.8,45.9,20.8,225,5.0,5120,225,Available; Rough Skin; Speed Boost,Water,Dark,Savage,,3,0,0,0,1,6,6,5,0,3,305,0
319,Sharpedo,70,120,40,95,40,95,460,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,511,1.8,195.8,88.8,60,5.0,5120,60,Available; Rough Skin; Speed Boost,Water,Dark,Brutal,Mega Sharpedo,3,0,0,0,1,6,6,5,1,3,460,0
320,Wailmer,130,70,35,70,35,60,400,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,607,2.0,286.6,130.0,125,5.0,10240,125,Available; Oblivious; Pressure; Water Veil,Water,None,Ball Whale,,3,0,0,0,0,4,12,2,0,4,400,0
321,Wailord,170,90,45,90,45,60,500,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4707,14.5,877.4,398.0,60,5.0,10240,60,Available; Oblivious; Pressure; Water Veil,Water,None,Float Whale,,3,0,0,0,0,4,12,2,0,4,500,0
322,Numel,60,60,40,65,45,35,305,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,204,0.7,52.9,24.0,255,5.0,5120,255,Oblivious; Own Tempo; Simple,Fire,Ground,Numb,,3,0,0,0,1,5,10,2,0,3,305,0
323,Camerupt,70,100,70,105,75,40,460,1.0,0.5,4.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,603,1.9,485.0,220.0,150,5.0,5120,150,Anger Point; Magma Armor; Solid Rock,Fire,Ground,Eruption,Mega Camerupt,3,0,0,0,1,5,10,2,1,3,460,0
324,Torkoal,70,85,140,85,70,20,470,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,108,0.5,177.2,80.4,90,5.0,5120,90,Available; Drought; Shell Armor; White Smoke,Fire,None,Coal,,3,0,0,0,0,6,9,3,0,4,470,0
325,Spoink,60,25,35,70,80,60,330,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,204,0.7,67.5,30.6,255,5.0,5120,255,Gluttony; Own Tempo; Thick Fat,Psychic,None,Bounce,,3,0,0,0,0,2,13,3,0,3,330,0
326,Grumpig,80,45,65,90,110,80,470,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,211,0.9,157.6,71.5,60,5.0,5120,60,Gluttony; Own Tempo; Thick Fat,Psychic,None,Manipulate,,3,0,0,0,0,2,13,3,0,3,470,0
327,Spinda,60,60,60,60,60,60,360,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,307,1.1,11.0,5.0,255,5.0,3840,255,Available; Contrary; Own Tempo; Tangled Feet,Normal,None,Spot Panda,,3,0,0,0,1,0,16,1,0,4,360,0
328,Trapinch,45,100,45,45,45,10,290,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,204,0.7,33.1,15.0,255,5.0,5120,255,Arena Trap; Available; Hyper Cutter; Sheer Force,Ground,None,Ant Pit,,3,0,0,0,1,2,12,3,0,4,290,0
329,Vibrava,50,70,50,50,50,70,340,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,307,1.1,33.7,15.3,120,5.0,5120,120,Levitate,Ground,Dragon,Vibration,,3,0,0,0,1,3,11,3,0,1,340,0
330,Flygon,80,100,80,80,80,100,520,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,607,2.0,180.8,82.0,45,5.0,5120,45,Levitate,Ground,Dragon,Mystic,,3,0,0,0,1,3,11,3,0,1,520,0
331,Cacnea,50,85,40,85,40,35,335,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,113.1,51.3,190,5.0,5120,190,Sand Veil; Water Absorb,Grass,None,Cactus,,3,0,0,0,0,4,9,5,0,2,335,0
332,Cacturne,70,115,60,115,60,55,475,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,403,1.3,170.6,77.4,60,5.0,5120,60,Sand Veil; Water Absorb,Grass,Dark,Scarecrow,,3,0,0,0,1,6,4,7,0,2,475,0
333,Swablu,45,40,60,40,75,50,310,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,104,0.4,2.6,1.2,255,5.0,5120,255,Cloud Nine; Natural Cure,Normal,Flying,Cotton Bird,,3,0,0,0,2,2,11,3,0,2,310,0
334,Altaria,75,70,90,70,105,80,490,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,307,1.1,45.4,20.6,45,5.0,5120,45,Cloud Nine; Natural Cure,Dragon,Flying,Humming,Mega Altaria,3,0,0,0,1,5,8,4,1,2,490,0
335,Zangoose,73,115,60,60,60,90,458,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,403,1.3,88.8,40.3,90,5.0,5120,90,Immunity; Toxic Boost,Normal,None,Cat Ferret,,3,0,0,0,1,0,16,1,0,2,458,0
336,Seviper,73,100,60,100,60,65,458,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,810,2.7,115.7,52.5,90,5.0,5120,90,Infiltrator; Shed Skin,Poison,None,Fang Snake,,3,0,0,0,0,5,11,2,0,2,458,0
337,Lunatone,90,55,65,95,85,70,460,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,303,1.0,370.4,168.0,45,5.0,6400,45,Levitate,Rock,Psychic,Meteorite,,3,0,0,0,0,5,6,7,0,1,460,0
338,Solrock,90,95,85,55,65,70,460,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,311,1.2,339.5,154.0,45,5.0,6400,45,Levitate,Rock,Psychic,Meteorite,,3,0,0,0,0,5,6,7,0,1,460,0
339,Barboach,50,48,43,46,41,60,288,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,104,0.4,4.2,1.9,190,5.0,5120,190,Anticipation; Available; Hydration; Oblivious,Water,Ground,Whiskers,,3,0,0,0,1,4,12,1,0,4,288,0
340,Whiscash,110,78,73,76,71,60,468,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,211,0.9,52.0,23.6,75,5.0,5120,75,Anticipation; Available; Hydration; Oblivious,Water,Ground,Whiskers,,3,0,0,0,1,4,12,1,0,4,468,0
341,Corphish,43,80,65,50,35,35,308,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,25.4,11.5,205,5.0,3840,205,Adaptability; Hyper Cutter; Shell Armor,Water,None,Ruffian,,3,0,0,0,0,4,12,2,0,3,308,0
342,Crawdaunt,63,120,85,90,55,55,468,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,307,1.1,72.3,32.8,155,5.0,3840,155,Adaptability; Hyper Cutter; Shell Armor,Water,Dark,Rogue,,3,0,0,0,1,6,6,5,0,3,468,0
343,Baltoy,40,40,55,40,70,55,300,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,108,0.5,47.4,21.5,255,5.0,5120,255,Levitate,Ground,Psychic,Clay Doll,,3,0,0,0,1,4,7,6,0,1,300,0
344,Claydol,60,70,105,70,120,75,500,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,411,1.5,238.1,108.0,90,5.0,5120,90,Levitate,Ground,Psychic,Clay Doll,,3,0,0,0,1,4,7,6,0,1,500,0
345,Lileep,66,41,77,61,87,23,355,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,303,1.0,52.5,23.8,45,88.1,7680,45,Storm Drain; Suction Cups,Rock,Grass,Sea Lily,,3,0,0,0,0,2,12,4,0,2,355,0
346,Cradily,86,81,97,81,107,43,495,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,411,1.5,133.2,60.4,45,88.1,7680,45,Storm Drain; Suction Cups,Rock,Grass,Barnacle,,3,0,0,0,0,2,12,4,0,2,495,0
347,Anorith,45,95,50,40,50,75,355,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,204,0.7,27.6,12.5,45,88.1,7680,45,Battle Armor; Swift Swim,Rock,Bug,Old Shrimp,,3,0,0,0,0,2,13,3,0,2,355,0
348,Armaldo,75,125,100,70,80,45,495,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,411,1.5,150.4,68.2,45,88.1,7680,45,Battle Armor; Swift Swim,Rock,Bug,Plate,,3,0,0,0,0,2,13,3,0,2,495,0
349,Feebas,20,15,20,10,55,80,200,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,16.3,7.4,255,5.0,5120,255,Adaptability; Available; Oblivious; Swift Swim,Water,None,Fish,,3,0,0,0,0,4,12,2,0,4,200,0
350,Milotic,95,60,79,100,125,81,540,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2004,6.2,357.1,162.0,60,5.0,5120,60,Available; Competitive; Cute Charm; Marvel Scale,Water,None,Tender,,3,0,0,0,0,4,12,2,0,4,540,0
351,Castform,70,70,70,70,70,70,420,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100,0.3,1.8,0.8,45,5.0,6400,45,Forecast,Normal,None,Weather,Sunny Form; Rainy Form; Snowy Form,3,0,0,0,1,0,16,1,1,1,420,0
352,Kecleon,60,90,70,60,120,40,440,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,303,1.0,48.5,22.0,200,5.0,5120,200,Color Change; Protean,Normal,None,Color Swap,,3,0,0,0,1,0,16,1,0,2,440,0
353,Shuppet,44,75,35,63,33,45,295,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,5.1,2.3,225,5.0,6400,225,Cursed Body; Frisk; Insomnia,Ghost,None,Puppet,,3,0,0,0,2,2,12,2,0,3,295,0
354,Banette,64,115,65,83,63,65,455,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,307,1.1,27.6,12.5,45,5.0,6400,45,Cursed Body; Frisk; Insomnia,Ghost,None,Marionette,Mega Banette,3,0,0,0,2,2,12,2,1,3,455,0
355,Duskull,20,40,90,30,90,25,295,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,207,0.8,33.1,15.0,190,5.0,6400,190,Frisk; Levitate,Ghost,None,Requiem,,3,0,0,0,2,2,12,2,0,2,295,0
356,Dusclops,40,70,130,60,130,25,455,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,503,1.6,67.5,30.6,90,5.0,6400,90,Frisk; Pressure,Ghost,None,Beckon,,3,0,0,0,2,2,12,2,0,2,455,0
357,Tropius,99,68,83,72,87,51,460,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,607,2.0,220.5,100.0,200,5.0,6400,200,Chlorophyll; Harvest; Solar Power,Grass,Flying,Fruit,,3,0,0,0,1,3,9,5,0,3,460,0
358,Chimecho,75,50,80,95,90,65,455,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,2.2,1.0,45,5.0,6400,45,Levitate,Psychic,None,Wind Chime,,3,0,0,0,0,2,13,3,0,1,455,0
359,Absol,65,130,60,75,60,75,465,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,311,1.2,103.6,47.0,30,5.0,6400,30,Available; Justified; Pressure; Super Luck,Dark,None,Disaster,Mega Absol,3,0,0,0,1,2,12,3,1,4,465,0
360,Wynaut,95,23,48,23,48,23,260,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,30.9,14.0,125,5.0,5120,125,Shadow Tag; Telepathy,Psychic,None,Bright,,3,0,0,0,0,2,13,3,0,2,260,0
